week_start,category,weekly_gmv_brl
2017-08-14,bed_bath_table,17927.34
2017-08-14,books_general_interest,227.81
2017-08-14,computers_accessories,8615.500000000002
2017-08-14,consoles_games,2300.5499999999997
2017-08-14,construction_tools_construction,555.12
2017-08-14,cool_stuff,8640.77
2017-08-14,drinks,126.92
2017-08-14,dvds_blu_ray,32.5
2017-08-14,electronics,398.24
2017-08-14,fashio_female_clothing,104.03
2017-08-14,fashion_bags_accessories,2457.4499999999994
2017-08-14,fashion_male_clothing,625.5000000000001
2017-08-14,fashion_shoes,534.1700000000001
2017-08-14,fashion_sport,75.07
2017-08-14,fashion_underwear_beach,250.60000000000002
2017-08-14,fixed_telephony,973.74
2017-08-14,food,35.0
2017-08-14,food_drink,229.25
2017-08-14,furniture_decor,10636.15000000001
2017-08-14,furniture_living_room,390.51
2017-08-14,furniture_mattress_and_upholstery,150.97
2017-08-14,garden_tools,9807.06
2017-08-14,health_beauty,15482.130000000003
2017-08-14,home_appliances,1435.76
2017-08-14,home_appliances_2,1406.4499999999998
2017-08-14,home_comfort_2,20.41
2017-08-14,home_confort,213.06
2017-08-14,home_construction,141.43
2017-08-14,housewares,6511.220000000003
2017-08-14,industry_commerce_and_business,891.67
2017-08-14,kitchen_dining_laundry_garden_furniture,645.11
2017-08-14,luggage_accessories,1478.1999999999998
2017-08-14,market_place,316.72999999999996
2017-08-14,musical_instruments,2441.4799999999996
2017-08-14,office_furniture,3310.2400000000002
2017-08-14,perfumery,4280.2300000000005
2017-08-14,pet_shop,672.0999999999999
2017-08-14,signaling_and_security,141.4
2017-08-14,small_appliances,1409.1900000000003
2017-08-14,sports_leisure,11239.52
2017-08-14,stationery,2103.9500000000003
2017-08-14,telephony,2850.4400000000005
2017-08-14,toys,5147.77
2017-08-14,unknown,1320.28
2017-08-14,watches_gifts,5840.410000000001
2017-08-21,air_conditioning,1617.8400000000001
2017-08-21,art,70.53
2017-08-21,audio,103.37
2017-08-21,auto,4849.98
2017-08-21,baby,4410.289999999999
2017-08-21,bed_bath_table,11957.939999999999
2017-08-21,books_general_interest,478.20000000000005
2017-08-21,books_imported,70.34
2017-08-21,books_technical,706.1
2017-08-21,cds_dvds_musicals,54.94
2017-08-21,christmas_supplies,76.88
2017-08-21,computers_accessories,9703.570000000002
2017-08-21,consoles_games,2515.0399999999995
2017-08-21,construction_tools_construction,117.39
2017-08-21,construction_tools_safety,24.689999999999998
2017-08-21,cool_stuff,9865.589999999998
2017-08-21,costruction_tools_garden,1110.31
2017-08-21,dvds_blu_ray,35.69
2017-08-21,electronics,481.41
2017-08-21,fashion_bags_accessories,1716.96
2017-08-21,fashion_male_clothing,367.41
2017-08-21,fashion_shoes,264.44
2017-08-21,fashion_underwear_beach,303.55
2017-08-21,fixed_telephony,176.7
2017-08-21,food,189.91
2017-08-21,food_drink,202.73
2017-08-21,furniture_decor,9402.990000000005
2017-08-21,furniture_living_room,856.1800000000001
2017-08-21,garden_tools,4578.389999999999
2017-08-21,health_beauty,10621.38000000001
2017-08-21,home_appliances,424.04
2017-08-21,home_appliances_2,1187.1
2017-08-21,home_confort,971.04
2017-08-21,housewares,3847.180000000001
2017-08-21,industry_commerce_and_business,152.28
2017-08-21,luggage_accessories,1085.98
2017-08-21,market_place,718.55
2017-08-21,musical_instruments,1140.4
2017-08-21,office_furniture,1473.6399999999999
2017-08-21,perfumery,3871.3599999999997
2017-08-21,pet_shop,3763.29
2017-08-21,signaling_and_security,42.379999999999995
2017-08-21,small_appliances,877.9499999999998
2017-08-21,sports_leisure,10212.720000000003
2017-08-21,stationery,2032.85
2017-08-21,tablets_printing_image,288.87
2017-08-21,telephony,2637.77
2017-08-21,toys,3546.0499999999993
2017-08-21,unknown,2140.7200000000003
2017-08-21,watches_gifts,8627.97
2017-08-28,agro_industry_and_commerce,224.6
2017-08-28,air_conditioning,1277.4099999999999
2017-08-28,art,60.0
2017-08-28,auto,2764.33
2017-08-28,baby,8249.170000000002
2017-08-28,bed_bath_table,12187.399999999996
2017-08-28,books_general_interest,994.96
2017-08-28,books_imported,70.34
2017-08-28,books_technical,242.17000000000002
2017-08-28,computers,53672.51
2017-08-28,computers_accessories,6083.580000000002
2017-08-28,consoles_games,3355.12
2017-08-28,construction_tools_construction,642.77
2017-08-28,construction_tools_lights,269.53
2017-08-28,cool_stuff,9429.72
2017-08-28,costruction_tools_garden,124.83
2017-08-28,dvds_blu_ray,45.53
2017-08-28,electronics,736.7499999999999
2017-08-28,fashio_female_clothing,62.1
2017-08-28,fashion_bags_accessories,2018.9899999999998
2017-08-28,fashion_male_clothing,81.89
2017-08-28,fashion_shoes,201.25
2017-08-28,fashion_sport,314.37
2017-08-28,fashion_underwear_beach,176.21
2017-08-28,fixed_telephony,78.18
2017-08-28,food_drink,182.10000000000002
2017-08-28,furniture_bedroom,263.65999999999997
2017-08-28,furniture_decor,9486.689999999999
2017-08-28,furniture_living_room,509.82000000000005
2017-08-28,furniture_mattress_and_upholstery,482.69
2017-08-28,garden_tools,6678.590000000001
2017-08-28,health_beauty,10632.699999999997
2017-08-28,home_appliances,2427.5000000000005
2017-08-28,home_appliances_2,384.03000000000003
2017-08-28,home_comfort_2,49.5
2017-08-28,home_confort,1667.99
2017-08-28,housewares,8999.34
2017-08-28,kitchen_dining_laundry_garden_furniture,165.9
2017-08-28,la_cuisine,160.46
2017-08-28,luggage_accessories,1641.23
2017-08-28,market_place,455.71
2017-08-28,musical_instruments,4903.99
2017-08-28,office_furniture,3951.89
2017-08-28,perfumery,3022.93
2017-08-28,pet_shop,4718.4800000000005
2017-08-28,small_appliances,1666.64
2017-08-28,sports_leisure,10159.640000000001
2017-08-28,stationery,812.39
2017-08-28,tablets_printing_image,124.51
2017-08-28,telephony,4082.130000000001
2017-08-28,toys,6034.17
2017-08-28,unknown,2100.89
2017-08-28,watches_gifts,15717.390000000005
2017-09-04,agro_industry_and_commerce,418.04
2017-09-04,air_conditioning,436.59999999999997
2017-09-04,art,317.85
2017-09-04,audio,447.04
2017-09-04,auto,3914.669999999999
2017-09-04,baby,4623.539999999999
2017-09-04,bed_bath_table,11450.080000000004
2017-09-04,books_general_interest,189.87999999999997
2017-09-04,christmas_supplies,71.27
2017-09-04,computers,19258.36
2017-09-04,computers_accessories,6918.759999999999
2017-09-04,consoles_games,1633.51
2017-09-04,construction_tools_construction,980.87
2017-09-04,cool_stuff,7700.989999999999
2017-09-04,costruction_tools_tools,939.3000000000001
2017-09-04,drinks,92.62
2017-09-04,electronics,1039.74
2017-09-04,fashion_bags_accessories,2553.3399999999992
2017-09-04,fashion_male_clothing,342.6300000000001
2017-09-04,fashion_shoes,53.28
2017-09-04,fashion_underwear_beach,176.1
2017-09-04,food,73.13
2017-09-04,food_drink,54.6
2017-09-04,furniture_bedroom,108.98
2017-09-04,furniture_decor,9857.010000000004
2017-09-04,furniture_living_room,399.29
2017-09-04,garden_tools,5605.780000000001
2017-09-04,health_beauty,14583.500000000002
2017-09-04,home_appliances,670.3
2017-09-04,home_appliances_2,1246.5299999999997
2017-09-04,home_comfort_2,29.689999999999998
2017-09-04,home_confort,553.89
2017-09-04,home_construction,129.86
2017-09-04,housewares,5822.609999999998
2017-09-04,luggage_accessories,954.42
2017-09-04,market_place,130.99
2017-09-04,musical_instruments,1374.82
2017-09-04,office_furniture,2396.1299999999997
2017-09-04,perfumery,3895.2299999999996
2017-09-04,pet_shop,1959.38
2017-09-04,small_appliances,314.21999999999997
2017-09-04,small_appliances_home_oven_and_coffee,673.47
2017-09-04,sports_leisure,12176.269999999995
2017-09-04,stationery,1835.4799999999998
2017-09-04,tablets_printing_image,51.0
2017-09-04,telephony,7575.470000000001
2017-09-04,toys,5505.06
2017-09-04,unknown,1655.6200000000001
2017-09-04,watches_gifts,9681.539999999997
2017-09-11,agro_industry_and_commerce,854.33
2017-09-11,air_conditioning,378.3
2017-09-11,audio,242.44
2017-09-11,auto,2339.52
2017-09-11,baby,9106.859999999999
2017-09-11,bed_bath_table,18699.739999999987
2017-09-11,books_general_interest,526.77
2017-09-11,books_imported,72.34
2017-09-11,books_technical,728.0799999999999
2017-09-11,christmas_supplies,247.01
2017-09-11,cine_photo,102.84
2017-09-11,computers,8551.36
2017-09-11,computers_accessories,8527.53
2017-09-11,consoles_games,1444.5800000000002
2017-09-11,construction_tools_construction,185.02999999999997
2017-09-11,construction_tools_lights,258.98
2017-09-11,construction_tools_safety,346.17
2017-09-11,cool_stuff,9408.49
2017-09-11,drinks,221.81
2017-09-11,electronics,1927.3799999999999
2017-09-11,fashio_female_clothing,152.16
2017-09-11,fashion_bags_accessories,5289.23
2017-09-11,fashion_male_clothing,328.13
2017-09-11,fashion_shoes,1043.05
2017-09-11,fashion_underwear_beach,793.44
2017-09-11,food,334.89
2017-09-11,food_drink,74.63
2017-09-11,furniture_decor,10909.809999999998
2017-09-11,furniture_living_room,333.97999999999996
2017-09-11,furniture_mattress_and_upholstery,133.82
2017-09-11,garden_tools,9070.929999999998
2017-09-11,health_beauty,17413.950000000004
2017-09-11,home_confort,1618.71
2017-09-11,home_construction,1213.0100000000002
2017-09-11,housewares,6261.5300000000025
2017-09-11,industry_commerce_and_business,126.19999999999999
2017-09-11,kitchen_dining_laundry_garden_furniture,332.51
2017-09-11,luggage_accessories,1700.2
2017-09-11,market_place,352.34999999999997
2017-09-11,musical_instruments,1688.4
2017-09-11,office_furniture,1672.83
2017-09-11,party_supplies,303.2
2017-09-11,perfumery,4499.499999999999
2017-09-11,pet_shop,2185.38
2017-09-11,security_and_services,115.45
2017-09-11,signaling_and_security,183.73000000000002
2017-09-11,small_appliances,7734.360000000001
2017-09-11,sports_leisure,13640.340000000002
2017-09-11,stationery,1448.8200000000002
2017-09-11,tablets_printing_image,114.44
2017-09-11,telephony,6328.290000000004
2017-09-11,toys,8289.479999999998
2017-09-11,unknown,2281.4
2017-09-11,watches_gifts,12713.54
2017-09-18,agro_industry_and_commerce,847.32
2017-09-18,art,66.25
2017-09-18,audio,226.36
2017-09-18,auto,3237.58
2017-09-18,baby,4011.269999999999
2017-09-18,bed_bath_table,17260.089999999997
2017-09-18,books_imported,184.88
2017-09-18,books_technical,283.44
2017-09-18,computers,1391.89
2017-09-18,computers_accessories,9532.819999999998
2017-09-18,consoles_games,1205.76
2017-09-18,construction_tools_safety,452.97999999999996
2017-09-18,cool_stuff,11067.35
2017-09-18,costruction_tools_garden,242.54000000000002
2017-09-18,costruction_tools_tools,36.78
2017-09-18,dvds_blu_ray,45.53
2017-09-18,electronics,1179.8299999999997
2017-09-18,fashio_female_clothing,216.05
2017-09-18,fashion_bags_accessories,2665.86
2017-09-18,fashion_male_clothing,217.96
2017-09-18,fashion_shoes,139.9
2017-09-18,fashion_underwear_beach,699.28
2017-09-18,fixed_telephony,82.18
2017-09-18,food,684.9200000000001
2017-09-18,food_drink,242.39000000000001
2017-09-18,furniture_bedroom,627.6600000000001
2017-09-18,furniture_decor,9170.920000000004
2017-09-18,furniture_living_room,36.58
2017-09-18,garden_tools,5491.66
2017-09-18,health_beauty,11389.07000000001
2017-09-18,home_appliances,262.92
2017-09-18,home_appliances_2,682.0899999999999
2017-09-18,home_confort,1936.6700000000003
2017-09-18,home_construction,47.02
2017-09-18,housewares,4772.560000000002
2017-09-18,kitchen_dining_laundry_garden_furniture,130.53
2017-09-18,luggage_accessories,1233.18
2017-09-18,market_place,398.64
2017-09-18,musical_instruments,489.51
2017-09-18,office_furniture,3634.7400000000002
2017-09-18,perfumery,4366.59
2017-09-18,pet_shop,2349.57
2017-09-18,signaling_and_security,224.51
2017-09-18,small_appliances,588.0999999999999
2017-09-18,sports_leisure,18378.339999999997
2017-09-18,stationery,1524.95
2017-09-18,telephony,2853.49
2017-09-18,toys,10825.27
2017-09-18,unknown,1437.82
2017-09-18,watches_gifts,11454.17
2017-09-25,air_conditioning,967.1899999999999
2017-09-25,art,51.75
2017-09-25,audio,275.95000000000005
2017-09-25,auto,8014.050000000004
2017-09-25,baby,6352.399999999998
2017-09-25,bed_bath_table,12247.28
2017-09-25,books_general_interest,396.87
2017-09-25,books_technical,175.49
2017-09-25,computers,8237.04
2017-09-25,computers_accessories,7140.069999999999
2017-09-25,consoles_games,3973.78
2017-09-25,construction_tools_construction,90.0
2017-09-25,construction_tools_safety,580.3399999999999
2017-09-25,cool_stuff,9997.050000000001
2017-09-25,costruction_tools_garden,83.86
2017-09-25,drinks,44.85
2017-09-25,electronics,1015.5
2017-09-25,fashion_bags_accessories,2598.710000000001
2017-09-25,fashion_childrens_clothes,107.06
2017-09-25,fashion_male_clothing,499.47
2017-09-25,fashion_shoes,207.47000000000003
2017-09-25,fashion_sport,500.82
2017-09-25,fashion_underwear_beach,387.4
2017-09-25,fixed_telephony,13829.83
2017-09-25,food,391.18
2017-09-25,food_drink,73.16
2017-09-25,furniture_bedroom,187.34
2017-09-25,furniture_decor,5820.429999999999
2017-09-25,furniture_living_room,585.41
2017-09-25,garden_tools,7770.33
2017-09-25,health_beauty,12811.469999999996
2017-09-25,home_appliances,200.87
2017-09-25,home_confort,771.37
2017-09-25,home_construction,369.47
2017-09-25,housewares,6026.61
2017-09-25,industry_commerce_and_business,125.50999999999999
2017-09-25,luggage_accessories,627.4200000000001
2017-09-25,market_place,75.07
2017-09-25,musical_instruments,3682.3899999999994
2017-09-25,office_furniture,2289.83
2017-09-25,perfumery,3922.3400000000006
2017-09-25,pet_shop,1080.1
2017-09-25,signaling_and_security,259.87
2017-09-25,small_appliances,2120.33
2017-09-25,sports_leisure,11237.560000000003
2017-09-25,stationery,2745.84
2017-09-25,tablets_printing_image,114.44
2017-09-25,telephony,3012.730000000001
2017-09-25,toys,10847.22
2017-09-25,unknown,631.6000000000001
2017-09-25,watches_gifts,11014.300000000005
2017-10-02,agro_industry_and_commerce,43.72
2017-10-02,air_conditioning,973.5
2017-10-02,art,262.04
2017-10-02,audio,307.07
2017-10-02,auto,6686.270000000002
2017-10-02,baby,4333.950000000002
2017-10-02,bed_bath_table,9425.490000000002
2017-10-02,books_general_interest,132.53
2017-10-02,books_technical,65.6
2017-10-02,christmas_supplies,175.8
2017-10-02,computers,11322.86
2017-10-02,computers_accessories,9443.610000000004
2017-10-02,consoles_games,987.28
2017-10-02,construction_tools_construction,589.57
2017-10-02,construction_tools_safety,971.3599999999999
2017-10-02,cool_stuff,9845.599999999999
2017-10-02,costruction_tools_garden,106.15
2017-10-02,costruction_tools_tools,798.57
2017-10-02,drinks,73.27
2017-10-02,dvds_blu_ray,46.05
2017-10-02,electronics,391.23999999999995
2017-10-02,fashion_bags_accessories,1627.6299999999997
2017-10-02,fashion_childrens_clothes,54.09
2017-10-02,fashion_male_clothing,479.57000000000005
2017-10-02,fashion_shoes,229.5
2017-10-02,fashion_underwear_beach,65.0
2017-10-02,fixed_telephony,1241.6299999999999
2017-10-02,food,356.01
2017-10-02,food_drink,295.69
2017-10-02,furniture_bedroom,533.78
2017-10-02,furniture_decor,7292.139999999999
2017-10-02,furniture_living_room,478.8900000000001
2017-10-02,garden_tools,10191.089999999998
2017-10-02,health_beauty,10647.729999999996
2017-10-02,home_appliances,180.31
2017-10-02,home_appliances_2,674.83
2017-10-02,home_confort,1319.4299999999998
2017-10-02,home_construction,816.13
2017-10-02,housewares,4223.99
2017-10-02,industry_commerce_and_business,1787.72
2017-10-02,kitchen_dining_laundry_garden_furniture,437.64
2017-10-02,la_cuisine,160.82999999999998
2017-10-02,luggage_accessories,2167.9500000000003
2017-10-02,market_place,76.99
2017-10-02,musical_instruments,147.02
2017-10-02,office_furniture,4000.460000000001
2017-10-02,perfumery,3681.5300000000007
2017-10-02,pet_shop,3656.519999999999
2017-10-02,signaling_and_security,393.12
2017-10-02,small_appliances,1453.1399999999999
2017-10-02,sports_leisure,15839.030000000004
2017-10-02,stationery,1890.6799999999996
2017-10-02,tablets_printing_image,111.19
2017-10-02,telephony,5056.22
2017-10-02,toys,11517.71
2017-10-02,unknown,3794.2999999999997
2017-10-02,watches_gifts,12080.589999999997
2017-10-09,agro_industry_and_commerce,37.1
2017-10-09,air_conditioning,1275.8400000000001
2017-10-09,art,138.41
2017-10-09,audio,748.32
2017-10-09,auto,6254.009999999999
2017-10-09,baby,4432.3
2017-10-09,bed_bath_table,12064.890000000003
2017-10-09,books_general_interest,86.02
2017-10-09,christmas_supplies,128.63
2017-10-09,computers,9019.47
2017-10-09,computers_accessories,11855.640000000005
2017-10-09,consoles_games,3294.6
2017-10-09,construction_tools_construction,1858.61
2017-10-09,construction_tools_lights,319.9
2017-10-09,cool_stuff,11585.800000000001
2017-10-09,costruction_tools_garden,71.53
2017-10-09,costruction_tools_tools,276.39
2017-10-09,drinks,87.12
2017-10-09,dvds_blu_ray,144.47
2017-10-09,electronics,1022.8800000000001
2017-10-09,fashion_bags_accessories,3289.71
2017-10-09,fashion_male_clothing,558.6899999999999
2017-10-09,fashion_shoes,350.06
2017-10-09,fashion_sport,68.62
2017-10-09,fixed_telephony,2235.12
2017-10-09,food,73.13
2017-10-09,food_drink,173.92000000000002
2017-10-09,furniture_bedroom,565.58
2017-10-09,furniture_decor,8290.24
2017-10-09,furniture_living_room,793.33
2017-10-09,garden_tools,4589.450000000002
2017-10-09,health_beauty,9376.41
2017-10-09,home_appliances,898.06
2017-10-09,home_appliances_2,1023.4499999999999
2017-10-09,home_confort,996.49
2017-10-09,home_construction,2112.7799999999997
2017-10-09,housewares,4337.19
2017-10-09,industry_commerce_and_business,531.1500000000001
2017-10-09,luggage_accessories,1559.8999999999999
2017-10-09,market_place,496.79999999999995
2017-10-09,musical_instruments,843.97
2017-10-09,office_furniture,4711.910000000002
2017-10-09,party_supplies,84.63000000000001
2017-10-09,perfumery,4650.420000000003
2017-10-09,pet_shop,1843.3899999999999
2017-10-09,signaling_and_security,185.05
2017-10-09,small_appliances,2333.5099999999998
2017-10-09,sports_leisure,12261.49
2017-10-09,stationery,1567.56
2017-10-09,telephony,6391.320000000004
2017-10-09,toys,10834.449999999997
2017-10-09,unknown,8473.569999999998
2017-10-09,watches_gifts,16164.909999999996
2017-10-16,agro_industry_and_commerce,948.35
2017-10-16,air_conditioning,620.56
2017-10-16,audio,846.2199999999999
2017-10-16,auto,6902.2
2017-10-16,baby,5611.54
2017-10-16,bed_bath_table,13911.059999999998
2017-10-16,books_general_interest,266.38
2017-10-16,books_technical,84.24
2017-10-16,christmas_supplies,74.05
2017-10-16,cine_photo,107.0
2017-10-16,computers,3761.15
2017-10-16,computers_accessories,9829.31
2017-10-16,consoles_games,4553.0199999999995
2017-10-16,construction_tools_construction,86.67
2017-10-16,construction_tools_safety,557.19
2017-10-16,cool_stuff,13064.119999999999
2017-10-16,costruction_tools_garden,134.11
2017-10-16,costruction_tools_tools,45.0
2017-10-16,drinks,336.80000000000007
2017-10-16,electronics,1708.0900000000001
2017-10-16,fashion_bags_accessories,2264.2799999999997
2017-10-16,fashion_shoes,1062.55
2017-10-16,fixed_telephony,429.28
2017-10-16,food,73.13
2017-10-16,food_drink,1435.12
2017-10-16,furniture_decor,10592.110000000006
2017-10-16,furniture_living_room,640.67
2017-10-16,garden_tools,5605.720000000001
2017-10-16,health_beauty,16909.690000000006
2017-10-16,home_appliances,990.65
2017-10-16,home_appliances_2,953.1800000000001
2017-10-16,home_comfort_2,56.0
2017-10-16,home_confort,1159.5600000000002
2017-10-16,home_construction,674.89
2017-10-16,housewares,5804.029999999999
2017-10-16,industry_commerce_and_business,44.01
2017-10-16,kitchen_dining_laundry_garden_furniture,982.67
2017-10-16,luggage_accessories,2104.73
2017-10-16,market_place,139.9
2017-10-16,music,70.03
2017-10-16,musical_instruments,3758.370000000001
2017-10-16,office_furniture,4908.690000000001
2017-10-16,perfumery,4344.62
2017-10-16,pet_shop,1760.3999999999999
2017-10-16,signaling_and_security,65.4
2017-10-16,small_appliances,1522.57
2017-10-16,sports_leisure,14313.439999999991
2017-10-16,stationery,2452.82
2017-10-16,telephony,7971.380000000005
2017-10-16,toys,7593.8099999999995
2017-10-16,unknown,2825.76
2017-10-16,watches_gifts,23057.56999999999
2017-10-23,agro_industry_and_commerce,2529.2599999999998
2017-10-23,audio,685.7700000000001
2017-10-23,auto,3340.5300000000007
2017-10-23,baby,3085.0499999999997
2017-10-23,bed_bath_table,13692.670000000011
2017-10-23,books_technical,496.94
2017-10-23,cds_dvds_musicals,61.11
2017-10-23,christmas_supplies,71.03999999999999
2017-10-23,computers,8652.61
2017-10-23,computers_accessories,12344.130000000006
2017-10-23,consoles_games,2484.2599999999998
2017-10-23,construction_tools_safety,212.8
2017-10-23,cool_stuff,12297.810000000003
2017-10-23,costruction_tools_garden,576.37
2017-10-23,drinks,84.86
2017-10-23,dvds_blu_ray,78.58
2017-10-23,electronics,534.46
2017-10-23,fashion_bags_accessories,1894.63
2017-10-23,fashion_shoes,307.91999999999996
2017-10-23,fashion_underwear_beach,35.68
2017-10-23,food,208.31999999999996
2017-10-23,food_drink,750.26
2017-10-23,furniture_decor,7935.320000000002
2017-10-23,furniture_living_room,96.09
2017-10-23,garden_tools,6831.070000000001
2017-10-23,health_beauty,9795.260000000002
2017-10-23,home_appliances,164.26000000000002
2017-10-23,home_appliances_2,350.93
2017-10-23,home_comfort_2,84.0
2017-10-23,home_construction,1148.41
2017-10-23,housewares,4274.469999999999
2017-10-23,kitchen_dining_laundry_garden_furniture,2699.1600000000003
2017-10-23,luggage_accessories,1502.59
2017-10-23,market_place,464.42999999999995
2017-10-23,musical_instruments,2422.0
2017-10-23,office_furniture,6004.47
2017-10-23,party_supplies,79.24000000000001
2017-10-23,perfumery,5511.460000000002
2017-10-23,pet_shop,1619.1700000000003
2017-10-23,signaling_and_security,132.57
2017-10-23,small_appliances,1317.6599999999999
2017-10-23,sports_leisure,9830.720000000005
2017-10-23,stationery,2430.76
2017-10-23,telephony,5033.220000000001
2017-10-23,toys,6601.63
2017-10-23,unknown,4919.650000000001
2017-10-23,watches_gifts,14149.670000000007
2017-10-30,air_conditioning,222.14
2017-10-30,audio,243.23000000000002
2017-10-30,auto,5222.5
2017-10-30,baby,4404.489999999999
2017-10-30,bed_bath_table,13682.050000000005
2017-10-30,books_general_interest,418.7
2017-10-30,books_imported,188.92000000000002
2017-10-30,books_technical,291.37
2017-10-30,cds_dvds_musicals,149.88
2017-10-30,christmas_supplies,158.28000000000003
2017-10-30,computers,14558.12
2017-10-30,computers_accessories,10144.539999999999
2017-10-30,consoles_games,3215.659999999999
2017-10-30,construction_tools_construction,943.48
2017-10-30,construction_tools_lights,643.69
2017-10-30,construction_tools_safety,366.27
2017-10-30,cool_stuff,13014.080000000002
2017-10-30,costruction_tools_garden,87.66
2017-10-30,costruction_tools_tools,137.35999999999999
2017-10-30,drinks,170.67000000000002
2017-10-30,dvds_blu_ray,54.05
2017-10-30,electronics,1881.56
2017-10-30,fashion_bags_accessories,1033.54
2017-10-30,fashion_male_clothing,754.3899999999999
2017-10-30,fashion_shoes,486.90000000000003
2017-10-30,fashion_underwear_beach,122.27
2017-10-30,food,66.91
2017-10-30,food_drink,962.4999999999998
2017-10-30,furniture_bedroom,312.49
2017-10-30,furniture_decor,7156.999999999999
2017-10-30,furniture_living_room,426.45
2017-10-30,garden_tools,8000.090000000001
2017-10-30,health_beauty,8492.68
2017-10-30,home_appliances_2,794.71
2017-10-30,home_confort,1432.2399999999998
2017-10-30,home_construction,77.86000000000001
2017-10-30,housewares,5363.93
2017-10-30,industry_commerce_and_business,105.30000000000001
2017-10-30,kitchen_dining_laundry_garden_furniture,425.51
2017-10-30,luggage_accessories,1500.3799999999999
2017-10-30,market_place,591.4000000000001
2017-10-30,musical_instruments,2036.99
2017-10-30,office_furniture,6499.580000000001
2017-10-30,perfumery,3326.9
2017-10-30,pet_shop,1575.47
2017-10-30,small_appliances,520.36
2017-10-30,sports_leisure,13383.099999999997
2017-10-30,stationery,3073.4500000000003
2017-10-30,tablets_printing_image,105.28
2017-10-30,telephony,4643.430000000001
2017-10-30,toys,6136.93
2017-10-30,unknown,688.0
2017-10-30,watches_gifts,14185.08000000001
2017-11-06,agro_industry_and_commerce,1434.27
2017-11-06,air_conditioning,633.78
2017-11-06,audio,827.1899999999999
2017-11-06,auto,5334.310000000001
2017-11-06,baby,4445.67
2017-11-06,bed_bath_table,16684.55999999999
2017-11-06,books_general_interest,290.8
2017-11-06,christmas_supplies,426.72
2017-11-06,computers,2776.5299999999997
2017-11-06,computers_accessories,11524.279999999995
2017-11-06,consoles_games,1499.0699999999997
2017-11-06,construction_tools_construction,330.44000000000005
2017-11-06,construction_tools_lights,312.49
2017-11-06,construction_tools_safety,670.77
2017-11-06,cool_stuff,13896.240000000002
2017-11-06,costruction_tools_garden,168.64000000000001
2017-11-06,drinks,46.27
2017-11-06,electronics,1336.4
2017-11-06,fashion_bags_accessories,1702.4699999999998
2017-11-06,fashion_male_clothing,36.75
2017-11-06,fashion_shoes,259.27
2017-11-06,fashion_underwear_beach,71.82
2017-11-06,flowers,129.85999999999999
2017-11-06,food,299.43999999999994
2017-11-06,furniture_bedroom,578.38
2017-11-06,furniture_decor,10772.89
2017-11-06,furniture_living_room,932.52
2017-11-06,garden_tools,10489.060000000003
2017-11-06,health_beauty,11245.140000000001
2017-11-06,home_appliances,50.629999999999995
2017-11-06,home_appliances_2,75.16
2017-11-06,home_comfort_2,24.75
2017-11-06,home_confort,514.34
2017-11-06,home_construction,281.95
2017-11-06,housewares,6241.259999999999
2017-11-06,industry_commerce_and_business,1338.77
2017-11-06,kitchen_dining_laundry_garden_furniture,1408.37
2017-11-06,luggage_accessories,2259.73
2017-11-06,market_place,147.06
2017-11-06,musical_instruments,1384.15
2017-11-06,office_furniture,4451.03
2017-11-06,perfumery,4557.4400000000005
2017-11-06,pet_shop,2285.0899999999997
2017-11-06,signaling_and_security,740.9
2017-11-06,small_appliances,775.9
2017-11-06,sports_leisure,13605.72
2017-11-06,stationery,4647.850000000001
2017-11-06,telephony,5462.180000000004
2017-11-06,toys,7786.580000000001
2017-11-06,unknown,4465.22
2017-11-06,watches_gifts,22725.39999999999
2017-11-13,agro_industry_and_commerce,1718.75
2017-11-13,air_conditioning,1139.96
2017-11-13,audio,1069.7
2017-11-13,auto,5776.469999999999
2017-11-13,baby,5807.119999999999
2017-11-13,bed_bath_table,16201.239999999998
2017-11-13,books_general_interest,817.25
2017-11-13,books_imported,91.28999999999999
2017-11-13,cds_dvds_musicals,74.94
2017-11-13,christmas_supplies,636.34
2017-11-13,computers_accessories,14486.029999999995
2017-11-13,consoles_games,1490.0999999999995
2017-11-13,construction_tools_construction,2251.2
2017-11-13,construction_tools_lights,66.78
2017-11-13,construction_tools_safety,1411.44
2017-11-13,cool_stuff,11822.050000000001
2017-11-13,costruction_tools_garden,455.7
2017-11-13,drinks,537.2900000000001
2017-11-13,electronics,1615.5100000000002
2017-11-13,fashio_female_clothing,31.75
2017-11-13,fashion_bags_accessories,3412.54
2017-11-13,fashion_male_clothing,56.0
2017-11-13,fashion_shoes,102.74000000000001
2017-11-13,fashion_sport,67.67999999999999
2017-11-13,fashion_underwear_beach,371.56
2017-11-13,flowers,139.43
2017-11-13,food,35.839999999999996
2017-11-13,food_drink,443.58000000000004
2017-11-13,furniture_bedroom,262.1
2017-11-13,furniture_decor,13243.81000000001
2017-11-13,furniture_living_room,442.12
2017-11-13,furniture_mattress_and_upholstery,124.52000000000001
2017-11-13,garden_tools,10669.440000000002
2017-11-13,health_beauty,14947.890000000005
2017-11-13,home_appliances,33.230000000000004
2017-11-13,home_appliances_2,2252.73
2017-11-13,home_confort,468.52
2017-11-13,home_construction,1633.6
2017-11-13,housewares,7576.340000000003
2017-11-13,industry_commerce_and_business,842.96
2017-11-13,kitchen_dining_laundry_garden_furniture,301.61999999999995
2017-11-13,luggage_accessories,4003.9500000000003
